Image;Center_X;Center_Y;Major_Axis;Minor_Axis;Angle
BraTS20_Training_111_axial;219.0151824951172;254.00466918945312;96.16017150878906;127.794921875;63.22574996948242
BraTS20_Training_111_coronal;228.00885009765625;408.97064208984375;100.08795166015625;161.97076416015625;45.035972595214844
BraTS20_Training_111_sagittal;483.0190124511719;404.01300048828125;118.07786560058594;139.92666625976562;49.10397720336914
BraTS20_Training_112_axial;241.0106658935547;281.9810791015625;151.826904296875;173.94068908691406;150.97434997558594
BraTS20_Training_112_coronal;244.01502990722656;385.9899597167969;134.03195190429688;185.9157257080078;31.957738876342773
BraTS20_Training_112_sagittal;443.00433349609375;391.01275634765625;161.8549041748047;213.9397430419922;86.02593231201172
BraTS20_Training_113_axial;222.0062255859375;267.99090576171875;58.2386474609375;78.15167236328125;101.88704681396484
BraTS20_Training_113_coronal;219.99993896484375;317.0453796386719;65.99352264404297;96.19697570800781;153.03565979003906
BraTS20_Training_113_sagittal;461.0149230957031;318.05511474609375;76.10511779785156;88.06299591064453;154.85214233398438
BraTS20_Training_114_axial;410.00592041015625;368.0137939453125;122.0443115234375;146.20396423339844;90.00003051757812
BraTS20_Training_114_coronal;401.9988708496094;268.9908447265625;152.13742065429688;208.03729248046875;179.99996948242188
BraTS20_Training_114_sagittal;333.0175476074219;263.00390625;162.118408203125;207.93231201171875;0.00034754298394545913
BraTS20_Training_115_axial;332.98162841796875;361.95294189453125;101.91313934326172;108.07939910888672;141.24485778808594
BraTS20_Training_115_coronal;336.9908142089844;157.9995880126953;110.04244232177734;138.00221252441406;4.978383541107178
BraTS20_Training_115_sagittal;348.0201416015625;159.00265502929688;130.03482055664062;139.8408203125;179.9983673095703
BraTS20_Training_116_axial;292.9844665527344;323.98138427734375;131.9657745361328;149.92074584960938;165.92129516601562
BraTS20_Training_116_coronal;289.9888610839844;395.9876708984375;108.06156921386719;177.87570190429688;30.936922073364258
BraTS20_Training_116_sagittal;389.0007019042969;403.02716064453125;146.03164672851562;206.0364227294922;49.06559371948242
BraTS20_Training_117_axial;486.9865417480469;261.0189208984375;89.9891586303711;114.1205062866211;75.11058807373047
BraTS20_Training_117_coronal;486.9975891113281;356.99700927734375;113.88934326171875;145.97813415527344;159.07191467285156
BraTS20_Training_117_sagittal;470.9998474121094;350.9847717285156;105.95799255371094;138.07138061523438;23.00884246826172
BraTS20_Training_118_axial;252.00929260253906;325.0055236816406;73.98982238769531;92.1438217163086;116.68822479248047
BraTS20_Training_118_coronal;249.016357421875;344.0057373046875;98.01823425292969;120.0721664428711;0.00139197101816535
BraTS20_Training_118_sagittal;394.0064392089844;344.0151062011719;96.163330078125;117.68586730957031;0.002421770943328738
BraTS20_Training_119_axial;576.9872436523438;237.99989318847656;53.97955322265625;78.24029541015625;103.87750244140625
BraTS20_Training_119_coronal;575.0074462890625;386.0246276855469;77.91785430908203;105.74040222167969;179.98455810546875
BraTS20_Training_119_sagittal;504.0016784667969;386.04974365234375;73.88189697265625;106.23612976074219;179.98452758789062
BraTS20_Training_120_axial;408.9953918457031;342.0157470703125;131.92808532714844;142.05770874023438;0.010401344858109951
BraTS20_Training_120_coronal;402.0174865722656;253.01126098632812;148.06094360351562;201.9404296875;14.818033218383789
BraTS20_Training_120_sagittal;369.02191162109375;240.01910400390625;175.92259216308594;195.90748596191406;158.53466796875
BraTS20_Training_121_axial;492.9931640625;443.0296630859375;130.1063690185547;140.0443572998047;132.73045349121094
BraTS20_Training_121_coronal;492.9925231933594;306.007568359375;139.93397521972656;167.9349365234375;179.9998779296875
BraTS20_Training_121_sagittal;243.01510620117188;298.00372314453125;159.9012451171875;175.98899841308594;89.9999008178711
BraTS20_Training_122_axial;539.98974609375;286.0;72.05931854248047;79.96949005126953;90.0
BraTS20_Training_122_coronal;539.0067749023438;274.0310974121094;78.05419921875;93.97006225585938;0.0001623881107661873
BraTS20_Training_122_sagittal;443.00726318359375;275.0008544921875;86.2027816772461;97.99671173095703;28.94857406616211
BraTS20_Training_123_axial;560.0128173828125;257.9822082519531;112.076416015625;148.0130615234375;10.97015380859375
BraTS20_Training_123_coronal;552.011474609375;369.99163818359375;116.05496978759766;169.92359924316406;158.06265258789062
BraTS20_Training_123_sagittal;477.0130615234375;358.99761962890625;166.15460205078125;201.8284149169922;89.99942016601562
BraTS20_Training_124_axial;286.006591796875;286.9985046386719;146.1797332763672;193.81321716308594;120.9166259765625
BraTS20_Training_124_coronal;302.9874572753906;321.0044860839844;113.74864959716797;162.03982543945312;134.0391387939453
BraTS20_Training_124_sagittal;438.0173645019531;350.007080078125;177.9304962158203;228.0144805908203;120.87747955322266
BraTS20_Training_125_axial;339.99530029296875;256.0118408203125;106.0599594116211;149.7992706298828;167.88954162597656
BraTS20_Training_125_coronal;340.9878845214844;242.99842834472656;102.0306396484375;149.91090393066406;161.87005615234375
BraTS20_Training_125_sagittal;475.99566650390625;231.01004028320312;122.02103424072266;152.0847625732422;89.99747467041016
BraTS20_Training_126_axial;271.970458984375;326.9905700683594;76.00624084472656;118.09756469726562;48.88633346557617
BraTS20_Training_126_coronal;266.9895935058594;275.0008544921875;92.07987976074219;133.89625549316406;41.11296081542969
BraTS20_Training_126_sagittal;380.0262145996094;274.006103515625;115.96711730957031;130.06808471679688;90.0015640258789
BraTS20_Training_127_axial;537.9949340820312;198.00201416015625;59.91879653930664;78.2684326171875;89.99919891357422
BraTS20_Training_127_coronal;544.0111083984375;367.00146484375;84.13687133789062;107.97149658203125;146.75588989257812
BraTS20_Training_127_sagittal;554.9869384765625;368.9817199707031;69.91878509521484;104.0993881225586;17.927398681640625
BraTS20_Training_129_sagittal;615.9879760742188;439.05157470703125;74.24056243896484;105.82775115966797;154.84291076660156
BraTS20_Training_130_axial;270.0007019042969;342.0176696777344;126.21363067626953;127.95011901855469;89.94866180419922
BraTS20_Training_130_coronal;272.98663330078125;386.9625549316406;142.05592346191406;228.01705932617188;174.05226135253906
BraTS20_Training_130_sagittal;367.9997253417969;385.0331726074219;172.0425262451172;221.687744140625;179.99996948242188
BraTS20_Training_131_sagittal;577.0106811523438;288.0084228515625;80.12347412109375;86.00984191894531;179.82005310058594
BraTS20_Training_132_axial;325.97381591796875;235.02679443359375;109.8802719116211;138.06983947753906;130.22731018066406
BraTS20_Training_132_coronal;320.0075988769531;302.0144958496094;125.88367462158203;146.1469268798828;165.02392578125
BraTS20_Training_132_sagittal;517.0267333984375;304.9836120605469;128.076171875;164.08447265625;31.891740798950195
BraTS20_Training_134_axial;269.0007019042969;195.00035095214844;94.0207290649414;157.944580078125;47.0360221862793
BraTS20_Training_136_coronal;372.989990234375;211.99127197265625;90.04788970947266;109.98265838623047;163.56478881835938
BraTS20_Training_137_axial;289.02459716796875;213.01739501953125;158.1256103515625;173.7747039794922;89.9898910522461
BraTS20_Training_137_coronal;283.0108337402344;377.9734802246094;134.11309814453125;195.7992401123047;46.038108825683594
BraTS20_Training_137_sagittal;536.0507202148438;380.99566650390625;168.06199645996094;201.88278198242188;90.0007553100586
BraTS20_Training_138_axial;300.0047607421875;408.998779296875;112.16674041748047;157.90789794921875;154.01498413085938
BraTS20_Training_138_coronal;295.99835205078125;294.04205322265625;122.11913299560547;168.01239013671875;170.009765625
BraTS20_Training_138_sagittal;288.00018310546875;295.0212707519531;151.98873901367188;194.0279541015625;45.97757339477539
BraTS20_Training_139_axial;518.032958984375;183.99520874023438;48.24627685546875;69.974853515625;55.22397232055664
BraTS20_Training_139_coronal;519.0413818359375;228.02467346191406;74.072021484375;110.03030395507812;19.858917236328125
BraTS20_Training_139_sagittal;569.9990234375;229.9897003173828;76.05672454833984;104.04348754882812;9.95188020169735e-05
BraTS20_Training_140_axial;465.0147399902344;298.994140625;128.09815979003906;147.88279724121094;35.92030334472656
BraTS20_Training_140_coronal;463.98455810546875;178.0116424560547;122.0185317993164;197.74937438964844;6.877765655517578
BraTS20_Training_140_sagittal;420.016357421875;176.98294067382812;162.07052612304688;205.87408447265625;13.971644401550293
BraTS20_Training_142_axial;318.95074462890625;266.0164794921875;62.0922737121582;77.95772552490234;129.1788330078125
BraTS20_Training_142_coronal;316.0099182128906;213.01712036132812;65.93480682373047;96.32772064208984;0.0029516217764467
BraTS20_Training_142_sagittal;468.00897216796875;213.0;77.97711944580078;96.00096893310547;0.0
BraTS20_Training_143_coronal;484.9835205078125;298.00811767578125;204.05084228515625;227.97825622558594;141.10147094726562
BraTS20_Training_143_sagittal;298.0072937011719;315.98602294921875;213.9747772216797;263.8027038574219;153.9122314453125
BraTS20_Training_144_axial;397.0079040527344;437.00042724609375;113.8521499633789;181.97752380371094;90.00101470947266
BraTS20_Training_144_coronal;398.0115661621094;283.0403747558594;181.8123321533203;189.88856506347656;90.01284790039062
BraTS20_Training_144_sagittal;250.01173400878906;284.0208740234375;163.7622833251953;182.23312377929688;117.87403869628906
BraTS20_Training_145_axial;530.978759765625;337.0046691894531;109.8771743774414;131.9084014892578;37.1550407409668
BraTS20_Training_145_coronal;541.99267578125;400.0133361816406;88.0528564453125;125.91883087158203;157.9708709716797
BraTS20_Training_145_sagittal;384.0039978027344;411.0302429199219;127.86100769042969;160.0763397216797;45.054622650146484
BraTS20_Training_146_axial;249.9912567138672;301.9959411621094;110.02865600585938;137.97073364257812;140.78323364257812
BraTS20_Training_146_coronal;250.0015869140625;384.9914245605469;108.01336669921875;137.9467315673828;18.148103713989258
BraTS20_Training_146_sagittal;428.9729919433594;393.9836730957031;139.99688720703125;158.02264404296875;30.94481086730957
BraTS20_Training_149_sagittal;449.0012512207031;402.9978332519531;148.05364990234375;187.81201171875;90.0
BraTS20_Training_150_axial;485.99462890625;331.016845703125;140.12933349609375;156.07830810546875;179.99969482421875
BraTS20_Training_150_coronal;489.9964294433594;373.0123291015625;134.1270294189453;193.71568298339844;168.12649536132812
BraTS20_Training_150_sagittal;391.01287841796875;365.01171875;140.1131591796875;215.82321166992188;52.115535736083984
BraTS20_Training_151_axial;468.9824523925781;452.0235290527344;120.0118408203125;131.992919921875;51.15607452392578
BraTS20_Training_151_coronal;461.9696350097656;298.99139404296875;118.05449676513672;155.9667205810547;36.879661560058594
BraTS20_Training_152_axial;379.9944763183594;361.0077819824219;121.9482650756836;148.00933837890625;105.0244140625
BraTS20_Training_152_coronal;379.02783203125;250.974853515625;146.0251007080078;165.89004516601562;141.95529174804688
BraTS20_Training_152_sagittal;348.9892578125;250.00942993164062;167.98390197753906;175.93870544433594;90.02503204345703
BraTS20_Training_153_axial;546.0093383789062;259.00799560546875;90.01249694824219;98.06959533691406;102.61621856689453
BraTS20_Training_153_coronal;547.00146484375;365.9931335449219;101.90054321289062;138.01487731933594;4.248007297515869
BraTS20_Training_153_sagittal;477.975341796875;368.9804382324219;104.12945556640625;143.98973083496094;16.887048721313477
BraTS20_Training_154_axial;332.9866027832031;351.9849853515625;111.94377899169922;169.98744201660156;162.99632263183594
BraTS20_Training_154_sagittal;353.016357421875;192.00668334960938;191.99642944335938;198.12937927246094;90.005126953125
BraTS20_Training_155_axial;475.0191955566406;150.0148468017578;78.18854522705078;132.0123291015625;128.98171997070312
BraTS20_Training_155_coronal;491.9890441894531;349.99603271484375;98.07727813720703;145.9937286376953;152.9556884765625
BraTS20_Training_155_sagittal;610.0098266601562;373.99468994140625;137.99513244628906;203.7639617919922;160.9863739013672
BraTS20_Training_156_axial;492.0033874511719;339.01312255859375;130.0284423828125;141.94996643066406;129.49942016601562
BraTS20_Training_156_coronal;491.0093688964844;405.0075378417969;133.93109130859375;187.83169555664062;0.000593685545027256
BraTS20_Training_156_sagittal;372.00152587890625;406.9900817871094;155.93313598632812;187.96484375;35.179725646972656
BraTS20_Training_161_axial;344.9722595214844;354.0138244628906;87.87578582763672;131.95594787597656;41.00296401977539
BraTS20_Training_161_coronal;340.99261474609375;260.98211669921875;90.06155395507812;132.09352111816406;139.9628143310547
BraTS20_Training_161_sagittal;355.9904479980469;257.00341796875;114.04199981689453;152.08763122558594;115.96397399902344
BraTS20_Training_162_axial;347.01458740234375;248.01675415039062;103.99181365966797;158.05502319335938;100.0293960571289
BraTS20_Training_162_coronal;337.0062255859375;323.99896240234375;141.9200897216797;175.79623413085938;0.0007575009949505329
BraTS20_Training_162_sagittal;492.0137023925781;315.0167541503906;149.95742797851562;149.9962921142578;89.89430236816406
BraTS20_Training_163_axial;500.0196533203125;368.9993896484375;153.82179260253906;171.93096923828125;0.005202652886509895
BraTS20_Training_163_sagittal;337.986328125;250.9998321533203;180.0144805908203;229.921630859375;66.15445709228516
BraTS20_Training_164_axial;317.99957275390625;206.0004119873047;121.91487884521484;161.8643035888672;53.958431243896484
BraTS20_Training_164_coronal;319.9836120605469;255.02960205078125;140.03297424316406;225.9883270263672;13.924293518066406
BraTS20_Training_164_sagittal;532.9954833984375;259.0061950683594;153.9830780029297;235.9982452392578;17.988195419311523
BraTS20_Training_165_coronal;494.0030822753906;408.0315856933594;105.98712158203125;144.1252899169922;161.9448699951172
BraTS20_Training_165_sagittal;436.02618408203125;407.97235107421875;116.13069915771484;185.77020263671875;57.06117630004883
BraTS20_Training_166_axial;252.0090789794922;262.99212646484375;137.9993438720703;180.07504272460938;67.06859588623047
BraTS20_Training_166_coronal;262.0050354003906;322.9980163574219;144.01576232910156;182.0003662109375;48.075660705566406
BraTS20_Training_166_sagittal;479.0030822753906;321.9989013671875;153.9099578857422;201.7150421142578;44.04823684692383
BraTS20_Training_168_axial;299.0036315917969;229.0080108642578;159.81895446777344;171.98431396484375;179.99998474121094
BraTS20_Training_168_coronal;295.0017395019531;272.0365295410156;159.9963836669922;221.84201049804688;179.99984741210938
BraTS20_Training_168_sagittal;514.0089721679688;279.0163269042969;201.87203979492188;252.0304412841797;149.03196716308594
BraTS20_Training_169_axial;506.9759216308594;251.9981231689453;103.98223114013672;168.03236389160156;143.93655395507812
BraTS20_Training_169_coronal;513.9857177734375;411.0262145996094;112.0708999633789;153.99942016601562;149.84751892089844
BraTS20_Training_169_sagittal;481.0072937011719;421.0074462890625;137.94927978515625;188.04443359375;67.88551330566406
BraTS20_Training_170_axial;524.9986572265625;234.0157012939453;108.1822509765625;123.91703796386719;124.14878845214844
BraTS20_Training_170_coronal;524.9727783203125;420.996337890625;110.10881805419922;160.00604248046875;151.9426727294922
BraTS20_Training_170_sagittal;507.0025634765625;416.0132141113281;121.97406005859375;145.9730224609375;19.888996124267578
BraTS20_Training_171_axial;357.97357177734375;331.9971618652344;101.84176635742188;130.03118896484375;107.04216766357422
BraTS20_Training_171_coronal;350.0162658691406;179.9944305419922;109.99517822265625;152.06997680664062;148.11270141601562
BraTS20_Training_171_sagittal;371.0129089355469;174.00376892089844;131.809814453125;134.20016479492188;89.99738311767578
BraTS20_Training_172_axial;450.0287780761719;270.006591796875;86.00869750976562;102.06364440917969;89.9991683959961
BraTS20_Training_172_coronal;452.00286865234375;245.0191650390625;92.0682601928711;130.13966369628906;165.20298767089844
BraTS20_Training_172_sagittal;458.01397705078125;244.031982421875;102.0862045288086;132.00755310058594;171.6260528564453
BraTS20_Training_173_axial;546.004150390625;256.9844055175781;122.20909881591797;137.72186279296875;153.51707458496094
BraTS20_Training_173_coronal;538.0011596679688;270.0356750488281;108.07588958740234;173.97767639160156;0.00016723034786991775
BraTS20_Training_173_sagittal;480.99310302734375;269.9932861328125;164.01449584960938;169.96583557128906;89.99968719482422
BraTS20_Training_174_axial;479.98736572265625;342.0028076171875;92.04946899414062;156.02783203125;89.99999237060547
BraTS20_Training_174_coronal;474.9973449707031;260.0155944824219;122.13002014160156;170.17794799804688;168.01214599609375
BraTS20_Training_174_sagittal;367.98638916015625;251.97715759277344;116.17101287841797;173.96481323242188;159.9475860595703
BraTS20_Training_178_axial;306.0107116699219;167.9981231689453;125.9101791381836;159.9212646484375;50.94229507446289
BraTS20_Training_178_coronal;301.9967956542969;301.959716796875;153.97193908691406;203.7978973388672;10.922964096069336
BraTS20_Training_178_sagittal;591.0061645507812;316.999267578125;177.87100219726562;215.82984924316406;165.02536010742188
BraTS20_Training_179_axial;547.0015869140625;245.0178985595703;116.00093841552734;143.96392822265625;154.20370483398438
BraTS20_Training_179_coronal;546.00390625;369.0303649902344;130.05743408203125;145.9810791015625;179.99423217773438
BraTS20_Training_179_sagittal;502.02093505859375;368.9942626953125;143.95010375976562;174.0502471923828;93.16974639892578
BraTS20_Training_180_axial;256.9855041503906;298.0037841796875;146.0230712890625;172.03912353515625;156.07266235351562
BraTS20_Training_180_coronal;265.99847412109375;369.0142517089844;147.9765625;195.81695556640625;179.990966796875
BraTS20_Training_180_sagittal;412.0057678222656;375.0060729980469;176.0031280517578;251.86297607421875;63.038875579833984
BraTS20_Training_181_axial;458.00341796875;127.98250579833984;77.94453430175781;105.90919494628906;109.08721923828125
BraTS20_Training_182_axial;490.966796875;341.97564697265625;67.93415069580078;95.95887756347656;111.012451171875
BraTS20_Training_182_sagittal;363.9939880371094;248.00270080566406;88.09053039550781;123.95654296875;147.8680419921875
BraTS20_Training_183_axial;274.010986328125;208.9915771484375;102.00765228271484;133.9562530517578;41.10624694824219
BraTS20_Training_183_coronal;266.99969482421875;368.05242919921875;141.85389709472656;209.6949462890625;179.99993896484375
BraTS20_Training_183_sagittal;554.9722900390625;362.9806823730469;148.09805297851562;219.93118286132812;157.9896240234375
BraTS20_Training_184_axial;286.00689697265625;332.02508544921875;118.12615203857422;125.99016571044922;0.05567353591322899
BraTS20_Training_184_coronal;282.98931884765625;385.9990234375;141.88995361328125;198.01864624023438;9.993722915649414
BraTS20_Training_184_sagittal;376.9879455566406;391.01104736328125;165.8568878173828;226.08987426757812;23.087074279785156
BraTS20_Training_185_coronal;494.0096435546875;439.00714111328125;98.03669738769531;133.92666625976562;149.1378173828125
BraTS20_Training_185_sagittal;305.9930725097656;280.9857482910156;94.13485717773438;135.93409729003906;159.0816192626953
BraTS20_Training_186_axial;506.00372314453125;341.0016784667969;120.0239486694336;169.8527374267578;116.00682830810547
BraTS20_Training_186_coronal;503.0073547363281;366.994384765625;158.04086303710938;179.99415588378906;0.000896667770575732
BraTS20_Training_186_sagittal;370.99847412109375;352.99163818359375;164.0101318359375;169.96011352539062;152.25692749023438
BraTS20_Training_187_axial;289.0012512207031;293.0106201171875;147.9042510986328;157.98033142089844;156.49624633789062
BraTS20_Training_187_coronal;292.9720153808594;262.02203369140625;131.9854278564453;189.925537109375;27.919898986816406
BraTS20_Training_187_sagittal;434.0118103027344;260.00384521484375;163.95559692382812;201.88906860351562;73.82422637939453
BraTS20_Training_188_coronal;283.007568359375;357.0;90.1630859375;110.02252197265625;170.07530212402344
BraTS20_Training_188_sagittal;457.0138854980469;361.0146484375;76.12354278564453;93.72291564941406;15.229020118713379
BraTS20_Training_189_axial;335.9989013671875;337.9930114746094;104.03136444091797;128.03684997558594;89.9990005493164
BraTS20_Training_189_coronal;338.0001525878906;171.0116424560547;123.7780532836914;170.15029907226562;23.983741760253906
BraTS20_Training_189_sagittal;379.0218200683594;171.9779052734375;151.92457580566406;157.99925231933594;165.96548461914062
BraTS20_Training_190_axial;538.0111694335938;328.0032958984375;61.87521743774414;89.91184997558594;58.73241424560547
BraTS20_Training_190_coronal;542.9966430664062;322.0152587890625;76.23202514648438;113.8115234375;31.125932693481445
BraTS20_Training_191_axial;314.9874267578125;221.99130249023438;154.03456115722656;213.9895477294922;158.10765075683594
BraTS20_Training_191_coronal;305.0;287.00433349609375;173.9657745361328;225.86996459960938;16.006649017333984
BraTS20_Training_191_sagittal;522.9863891601562;298.9925842285156;235.91075134277344;241.82479858398438;135.76866149902344
BraTS20_Training_192_axial;462.0057373046875;174.99420166015625;123.87019348144531;129.8982391357422;89.99687957763672
BraTS20_Training_192_coronal;459.9902648925781;255.99176025390625;130.09141540527344;201.80018615722656;170.10400390625
BraTS20_Training_192_sagittal;576.9883422851562;260.0347900390625;155.87025451660156;190.02088928222656;179.99969482421875
BraTS20_Training_193_axial;294.0117492675781;369.0216979980469;138.10476684570312;154.10252380371094;89.9951400756836
BraTS20_Training_193_coronal;287.9993896484375;236.99618530273438;155.72055053710938;172.00267028808594;0.0006011704099364579
BraTS20_Training_193_sagittal;335.0007629394531;228.01934814453125;162.0108642578125;180.04864501953125;90.00273132324219
BraTS20_Training_194_axial;538.0096435546875;281.042724609375;149.9335479736328;178.15304565429688;0.00028855373966507614
BraTS20_Training_194_coronal;531.0044555664062;364.0137634277344;144.0181121826172;177.90513610839844;159.00889587402344
BraTS20_Training_194_sagittal;449.99383544921875;375.002685546875;195.7744140625;224.01910400390625;90.00003051757812
BraTS20_Training_195_axial;511.9953308105469;344.00457763671875;116.12354278564453;132.0049591064453;89.99998474121094
BraTS20_Training_195_coronal;508.0145263671875;447.0211486816406;127.99382781982422;139.98609924316406;179.9990997314453
BraTS20_Training_195_sagittal;362.0132141113281;448.0116271972656;155.9384002685547;162.05227661132812;90.01151275634766
BraTS20_Training_196_axial;525.9945678710938;323.9980773925781;135.92532348632812;144.0006561279297;3.800698323175311e-05
BraTS20_Training_196_coronal;527.0296630859375;412.0221862792969;146.06814575195312;146.11756896972656;81.08367919921875
BraTS20_Training_196_sagittal;393.98736572265625;414.9888000488281;148.1136932373047;174.02316284179688;72.07107543945312
BraTS20_Training_197_axial;317.0091552734375;410.030029296875;134.04910278320312;149.8061981201172;90.00153350830078
BraTS20_Training_197_coronal;313.01177978515625;278.99383544921875;146.02452087402344;176.03640747070312;0.0013218207750469446
BraTS20_Training_197_sagittal;285.0019836425781;279.00579833984375;153.968505859375;205.8618927001953;31.064090728759766
BraTS20_Training_198_axial;251.99658203125;299.0207214355469;129.97776794433594;131.86192321777344;90.0051040649414
BraTS20_Training_199_axial;345.0096130371094;199.0416259765625;100.052734375;144.05142211914062;169.90692138671875
BraTS20_Training_199_coronal;346.01141357421875;240.99276733398438;97.89054107666016;148.09666442871094;13.041120529174805
BraTS20_Training_199_sagittal;545.0043334960938;247.00733947753906;138.11691284179688;199.838623046875;136.9071502685547
BraTS20_Training_200_axial;248.99118041992188;350.99237060546875;64.05138397216797;72.25617218017578;0.003995525185018778
BraTS20_Training_200_coronal;247.98692321777344;452.9866638183594;67.96174621582031;96.11637878417969;164.34942626953125
BraTS20_Training_200_sagittal;361.00604248046875;450.9773254394531;82.1283187866211;102.19590759277344;39.27824783325195
BraTS20_Training_201_axial;472.99420166015625;184.9936065673828;139.9622039794922;140.0288543701172;98.12550354003906
BraTS20_Training_201_coronal;468.9979553222656;288.0015563964844;123.86532592773438;179.9454345703125;168.90481567382812
BraTS20_Training_201_sagittal;567.9912719726562;293.0184326171875;153.89256286621094;190.15780639648438;48.04288864135742
BraTS20_Training_202_axial;496.9835510253906;174.97311401367188;106.06773376464844;143.9943389892578;139.92825317382812
BraTS20_Training_202_coronal;506.0068054199219;379.97662353515625;139.97293090820312;170.0616455078125;165.2482147216797
BraTS20_Training_202_sagittal;591.9765625;372.0175476074219;165.996337890625;167.794189453125;44.31452941894531
BraTS20_Training_203_axial;537.0104370117188;321.0104675292969;100.10115814208984;102.0396499633789;0.04737422242760658
BraTS20_Training_203_coronal;535.0118408203125;377.00982666015625;100.06768798828125;117.8921890258789;22.959505081176758
BraTS20_Training_203_sagittal;404.0101318359375;380.0367431640625;116.09846496582031;122.01048278808594;179.99929809570312
BraTS20_Training_204_axial;229.9866943359375;338.0279235839844;80.12987518310547;106.04253387451172;164.26808166503906
BraTS20_Training_204_coronal;232.0017852783203;399.0005187988281;84.04476165771484;92.14678192138672;0.0009994569700211287
BraTS20_Training_204_sagittal;379.9930419921875;398.9591979980469;79.93971252441406;115.95990753173828;99.84569549560547
BraTS20_Training_205_axial;547.9703979492188;204.00006103515625;56.1258430480957;94.13978576660156;99.78772735595703
BraTS20_Training_205_coronal;548.0411987304688;248.0011749267578;84.00450134277344;90.08843994140625;89.9979248046875
BraTS20_Training_205_sagittal;545.99853515625;252.0207061767578;73.8177261352539;89.96794891357422;22.232763290405273
BraTS20_Training_206_axial;293.066650390625;295.00634765625;64.10464477539062;70.27496337890625;90.01045989990234
BraTS20_Training_206_coronal;283.9861755371094;362.002685546875;91.97758483886719;104.03679656982422;89.99866485595703
BraTS20_Training_206_sagittal;424.99169921875;360.0257568359375;68.09325408935547;96.10032653808594;43.19636535644531
BraTS20_Training_208_axial;495.97430419921875;234.0187225341797;94.13129425048828;140.03672790527344;55.0274543762207
BraTS20_Training_208_coronal;508.9964904785156;274.0184326171875;151.994873046875;233.947998046875;171.01242065429688
BraTS20_Training_208_sagittal;493.0119934082031;283.0102844238281;146.04820251464844;236.07345581054688;174.01327514648438
BraTS20_Training_209_axial;262.0140075683594;293.0073547363281;138.0783233642578;161.93048095703125;32.923583984375
BraTS20_Training_209_coronal;263.0016174316406;400.00927734375;146.06919860839844;161.6855926513672;24.408706665039062
BraTS20_Training_209_sagittal;435.9890441894531;405.9933166503906;167.96934509277344;200.0228271484375;58.933387756347656
BraTS20_Training_210_axial;430.96234130859375;373.9568176269531;138.19317626953125;183.93646240234375;134.97036743164062
BraTS20_Training_210_coronal;435.010009765625;281.99951171875;156.0713348388672;168.09181213378906;89.99526977539062
BraTS20_Training_210_sagittal;327.05072021484375;284.99566650390625;168.06199645996094;201.88278198242188;90.0007553100586
BraTS20_Training_211_coronal;297.00537109375;391.9954833984375;122.16649627685547;172.07174682617188;26.96900177001953
BraTS20_Training_211_sagittal;404.9683837890625;398.03021240234375;122.11125183105469;173.87754821777344;24.050823211669922
BraTS20_Training_212_sagittal;428.9913024902344;146.02523803710938;123.92769622802734;161.8188934326172;0.0008016375941224396
BraTS20_Training_213_axial;512.9854125976562;201.00765991210938;124.15308380126953;127.80327606201172;0.0062947398982942104
BraTS20_Training_213_sagittal;537.9923706054688;425.0032653808594;114.00347900390625;156.2877960205078;111.84468841552734
BraTS20_Training_214_axial;276.9910888671875;329.9963073730469;107.93305206298828;124.11323547363281;122.21852111816406
BraTS20_Training_214_coronal;281.0069580078125;389.0064392089844;124.12531280517578;157.89305114746094;20.93198585510254
BraTS20_Training_214_sagittal;381.006591796875;371.99755859375;120.05928802490234;151.96046447753906;136.89739990234375
BraTS20_Training_215_sagittal;456.98834228515625;407.0079040527344;123.94603729248047;159.99974060058594;118.9934310913086
BraTS20_Training_216_axial;484.0159912109375;156.0264434814453;95.99127197265625;142.0839385986328;128.97006225585938
BraTS20_Training_216_coronal;484.998779296875;287.0070495605469;124.01085662841797;157.94210815429688;165.9416961669922
BraTS20_Training_216_sagittal;585.0131225585938;286.0066223144531;160.18389892578125;197.97715759277344;89.99996185302734
BraTS20_Training_217_axial;515.96337890625;156.01148986816406;62.02348709106445;96.35539245605469;90.0087890625
BraTS20_Training_217_coronal;518.9868774414062;432.0141296386719;109.9725112915039;118.0965347290039;26.95077896118164
BraTS20_Training_217_sagittal;615.9913940429688;434.9978942871094;99.88612365722656;144.04922485351562;25.89143943786621
BraTS20_Training_218_axial;516.999755859375;319.9995422363281;147.98634338378906;170.0718536376953;176.03208923339844
BraTS20_Training_218_coronal;505.99932861328125;387.0073547363281;122.06781768798828;178.01112365722656;149.095458984375
BraTS20_Training_218_sagittal;374.01153564453125;372.0048828125;137.8946075439453;230.1500701904297;116.918701171875
BraTS20_Training_219_axial;525.994873046875;337.02386474609375;97.90079498291016;104.25979614257812;90.00077056884766
BraTS20_Training_219_coronal;532.0033569335938;391.0010070800781;113.93426513671875;146.0635528564453;159.82131958007812
BraTS20_Training_219_sagittal;371.0435791015625;373.99444580078125;127.99556732177734;138.0495147705078;90.00316619873047
BraTS20_Training_220_axial;252.0003662109375;202.0052947998047;70.01742553710938;105.99478912353516;81.9657974243164
BraTS20_Training_220_coronal;240.0110321044922;276.00897216796875;107.97935485839844;124.0203857421875;13.317490577697754
BraTS20_Training_220_sagittal;506.015625;271.9857482910156;138.0309600830078;187.86099243164062;99.0387954711914
